dataset,partition,split,query_id,origin_client,origin_probability,max_similarity,gold_labels_used
musique,topic_silo,train,2hop__145468_126055,5,0.03675996884703636,0.6387608051300049,False
musique,topic_silo,train,2hop__27670_27737,9,0.07609060406684875,0.6655770540237427,False
musique,topic_silo,train,2hop__105042_79404,10,0.05133751034736633,0.6723588109016418,False
musique,topic_silo,train,2hop__635689_43495,17,0.056143488734960556,0.6567308306694031,False
musique,topic_silo,train,2hop__80584_53573,16,0.04992333799600601,0.5839630365371704,False
musique,topic_silo,train,2hop__288236_46366,12,0.04683699458837509,0.626643180847168,False
musique,topic_silo,train,3hop1__91116_594903_21414,0,0.05075768381357193,0.5651681423187256,False
musique,topic_silo,train,2hop__94658_96331,16,0.042656030505895615,0.6144136190414429,False
musique,topic_silo,train,2hop__657848_91875,11,0.046547312289476395,0.596153974533081,False
musique,topic_silo,train,2hop__828806_37261,11,0.03955274447798729,0.6821112632751465,False
musique,topic_silo,train,2hop__584526_63963,11,0.057187553495168686,0.6177195906639099,False
musique,topic_silo,train,3hop1__578754_780678_366897,9,0.03486401215195656,0.5828008055686951,False
musique,topic_silo,train,2hop__131315_83815,0,0.0532165952026844,0.6369572877883911,False
musique,topic_silo,train,2hop__422546_514685,4,0.06173595041036606,0.6062613129615784,False
musique,topic_silo,train,4hop1__32903_103178_69867_20314,10,0.06696309894323349,0.6362678408622742,False
musique,topic_silo,train,2hop__582169_370960,4,0.05481840670108795,0.6278045177459717,False
musique,topic_silo,train,2hop__121794_834952,5,0.05903421342372894,0.5752463340759277,False
musique,topic_silo,train,2hop__523855_79070,16,0.06224071979522705,0.6660835146903992,False
musique,topic_silo,train,3hop1__636526_782071_738598,13,0.037028372287750244,0.6238936185836792,False
musique,topic_silo,train,2hop__407928_62031,3,0.02882188744843006,0.6039578914642334,False
musique,topic_silo,train,2hop__449613_62031,12,0.04757383465766907,0.6285130977630615,False
musique,topic_silo,train,2hop__145041_675013,16,0.05784308537840843,0.581688642501831,False
musique,topic_silo,train,2hop__300257_5370,13,0.037976235151290894,0.6175174713134766,False
musique,topic_silo,train,3hop1__17249_45116_32699,6,0.04447764903306961,0.6524081230163574,False
musique,topic_silo,train,2hop__132069_91253,15,0.04102376475930214,0.6682508587837219,False
musique,topic_silo,train,3hop1__129307_85073_59381,9,0.07328744977712631,0.6068359613418579,False
musique,topic_silo,train,2hop__186074_18657,15,0.03713946044445038,0.665973961353302,False
musique,topic_silo,train,4hop1__297997_164954_6975_93256,8,0.04278448969125748,0.6134427785873413,False
musique,topic_silo,train,2hop__404278_158069,0,0.05290502309799194,0.621302604675293,False
musique,topic_silo,train,2hop__123114_633817,8,0.05052357167005539,0.5691505670547485,False
musique,topic_silo,train,3hop1__226077_165379_161879,7,0.03161957114934921,0.6213455200195312,False
musique,topic_silo,train,2hop__239864_75671,7,0.05750689655542374,0.6472245454788208,False
musique,topic_silo,train,2hop__580416_126102,11,0.038969140499830246,0.6828084588050842,False
musique,topic_silo,train,3hop1__381074_5960_47977,3,0.04017959535121918,0.5835199356079102,False
musique,topic_silo,train,2hop__837082_58450,3,0.07686686515808105,0.6215569972991943,False
musique,topic_silo,train,4hop3__332923_46089_61674_1952,9,0.040372610092163086,0.6162510514259338,False
musique,topic_silo,train,2hop__565609_49333,18,0.03524316847324371,0.6732650995254517,False
musique,topic_silo,train,2hop__77119_20713,6,0.02915606088936329,0.6041947603225708,False
musique,topic_silo,train,3hop1__395248_534205_21115,17,0.04231380671262741,0.6125723123550415,False
musique,topic_silo,train,3hop1__89746_69948_617898,4,0.04303034767508507,0.5837676525115967,False
musique,topic_silo,train,2hop__697027_13728,1,0.051006682217121124,0.5841547846794128,False
musique,topic_silo,train,2hop__14922_14927,9,0.03889992833137512,0.679002046585083,False
musique,topic_silo,train,2hop__528487_37261,7,0.0782131776213646,0.5902139544487,False
musique,topic_silo,train,3hop1__158188_71606_70763,14,0.036283593624830246,0.6496806144714355,False
musique,topic_silo,train,2hop__684109_351187,19,0.0729907751083374,0.6622583270072937,False
musique,topic_silo,train,2hop__106336_64929,4,0.060417596250772476,0.6936434507369995,False
musique,topic_silo,train,2hop__573682_63489,3,0.16245456039905548,0.6545531153678894,False
musique,topic_silo,train,2hop__86704_88700,6,0.0657234787940979,0.5650888681411743,False
musique,topic_silo,train,2hop__309768_3983,10,0.06882444769144058,0.662178099155426,False
musique,topic_silo,train,2hop__434277_127375,10,0.042244140058755875,0.6696360111236572,False
musique,topic_silo,train,2hop__66367_527576,3,0.11790713667869568,0.6761453151702881,False
musique,topic_silo,train,2hop__71611_555599,16,0.05906188115477562,0.6632828712463379,False
musique,topic_silo,train,3hop1__155787_497059_85374,0,0.04822181165218353,0.659284234046936,False
musique,topic_silo,train,2hop__600842_107869,6,0.028903381898999214,0.6310245990753174,False
musique,topic_silo,train,3hop1__49391_1955_53157,9,0.04144178330898285,0.6309516429901123,False
musique,topic_silo,train,2hop__858602_72036,15,0.03684389591217041,0.6331912279129028,False
musique,topic_silo,train,2hop__104_181429,3,0.10993728786706924,0.6211566925048828,False
musique,topic_silo,train,2hop__74052_52448,8,0.04762863367795944,0.6184105277061462,False
musique,topic_silo,train,2hop__706410_176951,15,0.047063134610652924,0.6292669773101807,False
musique,topic_silo,train,2hop__54136_37437,7,0.04426545649766922,0.6430306434631348,False
musique,topic_silo,train,2hop__93586_55257,8,0.04296809434890747,0.6492086052894592,False
musique,topic_silo,train,2hop__597354_50788,1,0.05625436455011368,0.6378578543663025,False
musique,topic_silo,train,2hop__60492_336593,18,0.03872047737240791,0.6207849383354187,False
musique,topic_silo,train,2hop__129098_85808,11,0.045406293123960495,0.6124240159988403,False
musique,topic_silo,train,3hop1__135437_804098_474886,4,0.042756371200084686,0.6321991682052612,False
musique,topic_silo,train,3hop1__337919_841757_11974,10,0.06150626763701439,0.5913422107696533,False
musique,topic_silo,train,2hop__130857_68117,9,0.08242210000753403,0.5991948246955872,False
musique,topic_silo,train,3hop2__30654_146067_89329,1,0.0795254185795784,0.5714708566665649,False
musique,topic_silo,train,2hop__269983_131909,13,0.033878862857818604,0.6655213236808777,False
musique,topic_silo,train,3hop1__48727_58005_126090,11,0.034292709082365036,0.6343162059783936,False
musique,topic_silo,train,2hop__35598_240540,18,0.038102418184280396,0.631120502948761,False
musique,topic_silo,train,2hop__12247_79233,6,0.04486687108874321,0.6564560532569885,False
musique,topic_silo,train,3hop1__314513_106790_64745,2,0.04695527255535126,0.6209579110145569,False
musique,topic_silo,train,2hop__104627_82538,9,0.05963621288537979,0.6102038025856018,False
musique,topic_silo,train,2hop__147155_686699,18,0.036923833191394806,0.6330049633979797,False
musique,topic_silo,train,2hop__334931_36839,11,0.03503812476992607,0.5974901914596558,False
musique,topic_silo,train,2hop__129187_92119,10,0.06616871803998947,0.6304962038993835,False
musique,topic_silo,train,2hop__381_430,8,0.056269459426403046,0.671730101108551,False
musique,topic_silo,train,3hop1__715503_146715_77801,18,0.03755319491028786,0.6732075810432434,False
musique,topic_silo,train,2hop__57877_263710,18,0.09475651383399963,0.6595063209533691,False
musique,topic_silo,train,2hop__129019_11396,6,0.03311486914753914,0.6255618333816528,False
musique,topic_silo,train,3hop1__709382_146811_353329,9,0.11516057699918747,0.6980313062667847,False
musique,topic_silo,train,2hop__108160_161698,18,0.039469532668590546,0.6268909573554993,False
musique,topic_silo,train,2hop__161975_25910,2,0.037491004914045334,0.5965561866760254,False
musique,topic_silo,train,2hop__129510_43057,13,0.06665148586034775,0.6467178463935852,False
musique,topic_silo,train,2hop__116503_795212,8,0.06941438466310501,0.6197696328163147,False
musique,topic_silo,train,2hop__146227_42328,18,0.03389418497681618,0.6077494621276855,False
musique,topic_silo,train,2hop__254745_18221,7,0.05037391558289528,0.6783674955368042,False
musique,topic_silo,train,2hop__541740_42328,1,0.05145182088017464,0.6258085370063782,False
musique,topic_silo,train,3hop1__14045_93667_666248,14,0.03515024855732918,0.6354755163192749,False
musique,topic_silo,train,2hop__634482_91782,4,0.02529168128967285,0.6226360201835632,False
musique,topic_silo,train,3hop1__237908_291186_4303,3,0.05376233160495758,0.605691134929657,False
musique,topic_silo,train,2hop__661591_13665,13,0.07139823585748672,0.6055071353912354,False
musique,topic_silo,train,2hop__586089_77937,14,0.062227606773376465,0.6766384840011597,False
musique,topic_silo,train,2hop__589653_36163,5,0.045867919921875,0.6616084575653076,False
musique,topic_silo,train,4hop1__81865_106790_466282_70752,2,0.05150005593895912,0.6202828288078308,False
musique,topic_silo,train,2hop__729403_47353,16,0.03843202441930771,0.6270965337753296,False
musique,topic_silo,train,3hop1__239092_488956_368521,4,0.036617644131183624,0.6449328660964966,False
musique,topic_silo,train,2hop__22777_22785,8,0.05619688332080841,0.63630211353302,False
musique,topic_silo,train,3hop1__827740_71250_135051,12,0.08983852714300156,0.6264930367469788,False
musique,topic_silo,train,3hop1__847616_715836_26008,6,0.04356105625629425,0.6077759265899658,False
musique,topic_silo,train,2hop__568561_55578,11,0.042827166616916656,0.639400839805603,False
musique,topic_silo,train,2hop__186145_493912,16,0.051079802215099335,0.7044269442558289,False
musique,topic_silo,train,2hop__243339_774871,3,0.05960701033473015,0.685070812702179,False
musique,topic_silo,train,2hop__18426_18378,1,0.07315476983785629,0.6554563641548157,False
musique,topic_silo,train,3hop1__344086_266275_54407,16,0.05340166762471199,0.6005284190177917,False
musique,topic_silo,train,4hop2__339729_22831_51791_75635,13,0.054391492158174515,0.65477055311203,False
musique,topic_silo,train,2hop__362083_467995,18,0.11016563326120377,0.6706360578536987,False
musique,topic_silo,train,4hop3__659125_39490_21987_831253,11,0.037952397018671036,0.6060625314712524,False
musique,topic_silo,train,2hop__223195_259429,7,0.10860344022512436,0.6845642328262329,False
musique,topic_silo,train,3hop2__107261_715627_62462,14,0.045093826949596405,0.6125656962394714,False
musique,topic_silo,train,2hop__205941_125776,1,0.07228671759366989,0.6584840416908264,False
musique,topic_silo,train,2hop__828806_37939,9,0.0484958291053772,0.6393022537231445,False
musique,topic_silo,train,2hop__129019_86343,6,0.03535882383584976,0.6408361196517944,False
musique,topic_silo,train,3hop1__32903_103178_25935,1,0.05779389292001724,0.6709078550338745,False
musique,topic_silo,train,2hop__337205_776856,11,0.05317528545856476,0.6129928827285767,False
musique,topic_silo,train,2hop__226959_89953,17,0.043884679675102234,0.6009953022003174,False
musique,topic_silo,train,2hop__628467_84477,12,0.05076488107442856,0.6498278975486755,False
musique,topic_silo,train,2hop__708577_131909,1,0.05897475406527519,0.6070264577865601,False
musique,topic_silo,train,3hop1__106443_66733_33264,12,0.06897760182619095,0.6515191793441772,False
musique,topic_silo,train,3hop2__280480_353352_606586,5,0.037923384457826614,0.6607404351234436,False
musique,topic_silo,train,3hop2__9998_99624_46960,7,0.075824074447155,0.5961291193962097,False
musique,topic_silo,train,3hop1__18305_84421_85446,13,0.07477196305990219,0.6308614015579224,False
musique,topic_silo,train,3hop1__568406_233976_24086,8,0.05709604173898697,0.6095369458198547,False
musique,topic_silo,train,2hop__829482_126055,19,0.05581981688737869,0.6721762418746948,False
musique,topic_silo,train,2hop__326175_85512,4,0.03104647994041443,0.6519541144371033,False
musique,topic_silo,train,2hop__219029_77478,17,0.11497284471988678,0.6419728994369507,False
musique,topic_silo,train,2hop__733508_686699,5,0.04112876206636429,0.599094033241272,False
musique,topic_silo,train,2hop__386620_80884,8,0.05348576605319977,0.6262871026992798,False
musique,topic_silo,train,4hop2__339729_20606_51791_75635,5,0.03654314577579498,0.6675283312797546,False
musique,topic_silo,train,2hop__131631_599261,6,0.11398779600858688,0.6144236326217651,False
musique,topic_silo,train,2hop__123579_89953,10,0.061744023114442825,0.5685597062110901,False
musique,topic_silo,train,2hop__543728_176951,2,0.10380677133798599,0.6450092792510986,False
musique,topic_silo,train,3hop1__74369_96305_25007,8,0.06729036569595337,0.6099187731742859,False
musique,topic_silo,train,2hop__3240_2998,13,0.04857039824128151,0.680469274520874,False
musique,topic_silo,train,2hop__821025_373394,8,0.03883398696780205,0.6742967367172241,False
musique,topic_silo,train,2hop__89295_43057,11,0.045666445046663284,0.6415622234344482,False
musique,topic_silo,train,2hop__168174_53573,3,0.039356496185064316,0.6040869355201721,False
musique,topic_silo,train,2hop__149861_533616,4,0.02851850353181362,0.6166942715644836,False
musique,topic_silo,train,2hop__675122_31296,19,0.06371816247701645,0.5584186315536499,False
musique,topic_silo,train,2hop__389828_44191,15,0.036596253514289856,0.6607017517089844,False
musique,topic_silo,train,2hop__27075_5418,14,0.03101375885307789,0.554853081703186,False
musique,topic_silo,train,2hop__130524_701819,2,0.04035312682390213,0.5621581077575684,False
musique,topic_silo,train,2hop__688299_53519,12,0.04138481616973877,0.6265692710876465,False
musique,topic_silo,train,2hop__93440_196273,18,0.03588716685771942,0.6297464370727539,False
musique,topic_silo,train,2hop__396365_607327,16,0.056656576693058014,0.6544756293296814,False
musique,topic_silo,train,2hop__603368_58115,8,0.050972357392311096,0.6375268697738647,False
musique,topic_silo,train,2hop__219633_64929,17,0.04893174767494202,0.6843491792678833,False
musique,topic_silo,train,2hop__304567_556534,2,0.035139188170433044,0.61681067943573,False
musique,topic_silo,train,2hop__807776_160851,13,0.050417862832546234,0.6500551700592041,False
musique,topic_silo,train,2hop__352484_3001,3,0.08671446144580841,0.5700693726539612,False
musique,topic_silo,train,2hop__60470_181429,3,0.09811574965715408,0.6774794459342957,False
musique,topic_silo,train,2hop__59326_47465,5,0.03648924082517624,0.6186884045600891,False
musique,topic_silo,train,2hop__459999_208194,8,0.04892950505018234,0.6718615889549255,False
musique,topic_silo,train,4hop3__18305_84421_38001_35312,13,0.060165885835886,0.6518533229827881,False
musique,topic_silo,train,3hop1__136578_5960_74802,13,0.06642533093690872,0.6286517381668091,False
musique,topic_silo,train,2hop__11212_3752,0,0.07454580813646317,0.6340827941894531,False
musique,topic_silo,train,2hop__41221_35376,4,0.0908602848649025,0.6551449298858643,False
musique,topic_silo,train,3hop1__188052_32223_40458,10,0.04410332068800926,0.6404564380645752,False
